Number,m000,m100,m010,m001,xmean,ymean,zmean,mu002,mu020,mu200,mu110,mu101,mu011,eta002,eta020,eta200,eta110,eta101,eta011,I_1,I_2,I_3,J_1,J_2,J_3,EllipsoidalAxisA,EllipsoidalAxisB,EllipsoidalAxisC,RowMean,ColumnMean,PlaneMean,RowMin,ColumnMin,PlaneMin,RowMax,ColumnMax,PlaneMax,nSXL_mean,nSXL_var,nSXL_stdev,nSXL_max,nSXL_min,nSXL_median,nSXL_muc,nSXL_notempty,cSXL_mean,cSXL_var,cSXL_stdev,cSXL_max,cSXL_min,cSXL_median,cSXL_muc,cSXL_notempty
449,3796.000000,1874896.000000,1697620.000000,5694.000000,493.913593,447.212856,1.500000,4745.000000,435996.012645,248547.658588,-85274.183351,0.000000,0.000000,0.080131,7.362878,4.197346,-1.440067,0.000000,0.000000,11.640354,29.757084,2.310241,11.640354,5.455005,1.321962,22.000000,26.000000,2.000000,447,494,2,421,472,0,470,513,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,2.012118,    49.055453,     7.003960,   118.000000,     0.000000,     0.000000,  7638.000000,844
450,744.000000,354864.000000,648932.000000,1116.000000,476.967742,872.220430,1.500000,930.000000,20519.849462,7143.225806,2141.290323,0.000000,0.000000,0.137949,3.043759,1.059572,0.317623,0.000000,0.000000,4.241280,3.690248,0.430980,4.241280,1.921002,0.755357,7.000000,10.000000,2.000000,872,477,2,862,472,0,882,484,3,3.427419,   863.405223,    29.383758,   255.000000,     0.000000,     0.000000,  2550.000000,10,2.008065,    28.444080,     5.333299,    48.000000,     0.000000,     0.000000,  1494.000000,322
451,3828.000000,1878296.000000,1505020.000000,5742.000000,490.672936,393.160920,1.500000,4785.000000,268012.873563,333706.516196,3137.471264,0.000000,0.000000,0.079907,4.475687,5.572740,0.052394,0.000000,0.000000,10.128335,25.742039,1.992814,10.128335,5.073661,1.258410,21.000000,18.000000,2.000000,393,491,2,376,473,0,411,512,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,0.791797,     9.488650,     3.080365,    48.000000,     0.000000,     0.000000,  3031.000000,627
452,1932.000000,938424.000000,1585316.000000,2898.000000,485.726708,820.556936,1.500000,2415.000000,81644.737060,82951.701863,21170.062112,0.000000,0.000000,0.100363,3.393012,3.447327,0.879791,0.000000,0.000000,6.940702,11.609307,1.096246,6.940702,3.407243,1.031104,16.000000,15.000000,2.000000,821,486,2,806,473,0,833,502,3,1.436853,   359.760381,    18.967350,   255.000000,     0.000000,     0.000000,  2776.000000,12,2.618012,    62.593523,     7.911607,    79.000000,     0.000000,     0.000000,  5058.000000,593
453,1108.000000,537148.000000,229232.000000,1662.000000,484.790614,206.888087,1.500000,1385.000000,34078.122744,22135.422383,8238.036101,0.000000,0.000000,0.120799,2.972277,1.930641,0.718517,0.000000,0.000000,5.023717,5.814400,0.630828,5.023717,2.411307,0.857637,11.000000,13.000000,2.000000,207,485,2,194,474,0,217,493,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,2.079422,    39.088537,     6.252083,    49.000000,     0.000000,     0.000000,  2304.000000,274
454,3428.000000,1711820.000000,229608.000000,5142.000000,499.364061,66.980163,1.500000,4285.000000,281482.651108,400633.652275,226520.756126,0.000000,0.000000,0.082902,5.445828,7.751035,4.382483,0.000000,0.000000,13.279764,24.098681,1.907122,13.279764,4.909041,1.240108,21.000000,22.000000,2.000000,67,499,2,49,478,0,89,519,3,1.338973,   339.744416,    18.432157,   255.000000,     0.000000,     0.000000,  4590.000000,18,3.514877,   125.060473,    11.183044,   124.000000,     0.000000,     0.000000, 12049.000000,956
455,2536.000000,1239948.000000,706776.000000,3804.000000,488.938486,278.697161,1.500000,3170.000000,224447.419558,88002.403785,-41599.242902,0.000000,0.000000,0.091663,6.490064,2.544655,-1.202873,0.000000,0.000000,9.126381,15.896216,1.381183,9.126381,3.987006,1.113654,14.000000,22.000000,2.000000,279,489,2,262,478,0,301,503,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,1.886435,    45.770924,     6.765421,   116.000000,     0.000000,     0.000000,  4784.000000,504
456,1496.000000,739040.000000,545724.000000,2244.000000,494.010695,364.788770,1.500000,1870.000000,42537.251337,81375.828877,-35656.620321,0.000000,0.000000,0.109295,2.486150,4.756125,-2.084002,0.000000,0.000000,7.351570,8.272921,0.817676,7.351570,2.876269,0.935105,16.000000,14.000000,2.000000,365,494,2,351,478,0,375,509,3,0.074198,     8.235963,     2.869837,   111.000000,     0.000000,     0.000000,   111.000000,1,0.508021,     2.426691,     1.557784,    12.000000,     0.000000,     0.000000,   760.000000,228
457,2032.000000,994292.000000,364376.000000,3048.000000,489.316929,179.318898,1.500000,2540.000000,107001.354331,70871.897638,-3817.370079,0.000000,0.000000,0.098689,4.157424,2.753652,-0.148320,0.000000,0.000000,7.009766,12.108150,1.127631,7.009766,3.479677,1.040852,17.000000,16.000000,2.000000,179,489,2,165,479,0,195,506,3,0.878445,   223.341692,    14.944621,   255.000000,     0.000000,     0.000000,  1785.000000,7,1.463091,    17.387116,     4.169786,    45.000000,     0.000000,     0.000000,  2973.000000,590
458,3432.000000,1701968.000000,2536664.000000,5148.000000,495.911422,739.121212,1.500000,4290.000000,284093.575758,199781.072261,17444.848485,0.000000,0.000000,0.082869,5.487801,3.859147,0.336980,0.000000,0.000000,9.429817,21.839251,1.745617,9.429817,4.673248,1.204064,16.000000,20.000000,2.000000,739,496,2,719,480,0,758,511,3,0.594406,   151.264183,    12.298950,   255.000000,     0.000000,     0.000000,  2040.000000,8,3.132284,    78.549677,     8.862826,    86.000000,     0.000000,     0.000000, 10750.000000,1166
459,2084.000000,1026828.000000,671676.000000,3126.000000,492.719770,322.301344,1.500000,2605.000000,99270.756238,91476.345489,2855.984645,0.000000,0.000000,0.097861,3.729275,3.436464,0.107290,0.000000,0.000000,7.263600,13.505257,1.253016,7.263600,3.674950,1.078083,18.000000,17.000000,2.000000,322,493,2,305,481,0,337,511,3,0.316219,    32.702166,     5.718581,   117.000000,     0.000000,     0.000000,   659.000000,9,0.807102,    22.250818,     4.717077,    81.000000,     0.000000,     0.000000,  1682.000000,226
460,1548.000000,770388.000000,242244.000000,2322.000000,497.666667,156.488372,1.500000,1935.000000,42626.790698,63528.000000,7240.000000,0.000000,0.000000,0.108057,2.380426,3.547621,0.404306,0.000000,0.000000,6.036104,8.921953,0.894862,6.036104,2.986964,0.963649,15.000000,13.000000,2.000000,156,498,2,144,483,0,169,513,3,1.317829,   334.525939,    18.290050,   255.000000,     0.000000,     0.000000,  2040.000000,8,3.264858,    88.907181,     9.429060,    93.000000,     0.000000,     0.000000,  5054.000000,498
461,1420.000000,703456.000000,346176.000000,2130.000000,495.391549,243.785915,1.500000,1775.000000,100494.918310,39834.298592,35479.030986,0.000000,0.000000,0.111211,6.296410,2.495779,2.222904,0.000000,0.000000,8.903399,11.750931,1.198091,8.903399,3.427963,1.062095,12.000000,20.000000,2.000000,244,495,2,228,483,0,264,507,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,1.509859,    29.660932,     5.446185,    54.000000,     0.000000,     0.000000,  2144.000000,282
462,2728.000000,1366176.000000,1745088.000000,4092.000000,500.797654,639.695015,1.500000,3410.000000,222394.252199,123288.304985,-38580.351906,0.000000,0.000000,0.089460,5.834421,3.234417,-1.012139,0.000000,0.000000,9.158298,18.657823,1.596549,9.158298,4.319470,1.168766,17.000000,21.000000,2.000000,640,501,2,624,485,0,661,518,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,3.653959,   162.530010,    12.748726,   167.000000,     0.000000,     0.000000,  9968.000000,644
463,2628.000000,1322040.000000,1770040.000000,3942.000000,503.059361,673.531202,1.500000,3285.000000,163166.441400,139882.739726,-14722.867580,0.000000,0.000000,0.090581,4.499149,3.857124,-0.405968,0.000000,0.000000,8.446854,17.945882,1.556986,8.446854,4.236258,1.159031,18.000000,19.000000,2.000000,674,503,2,655,485,0,689,516,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,3.124810,    83.025909,     9.111855,    74.000000,     0.000000,     0.000000,  8212.000000,635
464,2136.000000,1062276.000000,1879304.000000,3204.000000,497.320225,879.823970,1.500000,2670.000000,97357.812734,88336.966292,5672.404494,0.000000,0.000000,0.097061,3.539179,3.211250,0.206205,0.000000,0.000000,6.847489,11.977868,1.098985,6.847489,3.460906,1.031962,16.000000,13.000000,2.000000,880,497,2,867,485,0,893,513,3,1.538390,   385.798994,    19.641767,   255.000000,     0.000000,     0.000000,  3286.000000,14,1.220037,    24.937041,     4.993700,    66.000000,     0.000000,     0.000000,  2606.000000,421
465,2640.000000,1328240.000000,1476028.000000,3960.000000,503.121212,559.101515,1.500000,3300.000000,159440.793939,145745.212121,34079.515152,0.000000,0.000000,0.090443,4.369793,3.994438,0.934017,0.000000,0.000000,8.454675,17.338968,1.499771,8.454675,4.164009,1.144656,18.000000,19.000000,2.000000,559,503,2,545,488,0,578,521,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,1.979167,    55.736966,     7.465719,    82.000000,     0.000000,     0.000000,  5225.000000,536
466,820.000000,410892.000000,740444.000000,1230.000000,501.087805,902.980488,1.500000,1025.000000,8447.687805,24193.678049,3745.404878,0.000000,0.000000,0.133548,1.100659,3.152222,0.487993,0.000000,0.000000,4.386429,3.799349,0.431546,4.386429,1.949192,0.755688,12.000000,7.000000,2.000000,903,501,2,897,489,0,910,512,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,0.696341,     7.181183,     2.679773,    36.000000,     0.000000,     0.000000,   571.000000,192
467,1060.000000,534708.000000,437928.000000,1590.000000,504.441509,413.139623,1.500000,1325.000000,27855.335849,36125.373585,-15145.343396,0.000000,0.000000,0.122596,2.577313,3.342498,-1.401322,0.000000,0.000000,6.042407,7.376705,0.815378,6.042407,2.716009,0.934228,14.000000,12.000000,2.000000,413,504,2,401,490,0,424,515,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,1.185849,    14.848336,     3.853354,    33.000000,     0.000000,     0.000000,  1257.000000,184
468,2572.000000,1299384.000000,337340.000000,3858.000000,505.203733,131.158631,1.500000,3215.000000,282927.278383,123993.244168,121312.877138,0.000000,0.000000,0.091233,8.028730,3.518601,3.442540,0.000000,0.000000,11.638565,17.452323,1.496117,11.638565,4.177598,1.143726,15.000000,25.000000,2.000000,131,505,2,106,491,0,150,520,3,3.073484,   774.593198,    27.831514,   255.000000,     0.000000,     0.000000,  7905.000000,31,2.044323,    35.718766,     5.976518,    86.000000,     0.000000,     0.000000,  5258.000000,896
469,1128.000000,581836.000000,62804.000000,1692.000000,515.812057,55.677305,1.500000,1410.000000,29046.539007,89620.156028,36743.588652,0.000000,0.000000,0.120081,2.473711,7.632384,3.129220,0.000000,0.000000,10.226176,10.301842,1.091330,10.226176,3.209648,1.029561,24.000000,11.000000,2.000000,56,516,2,47,492,0,67,530,3,3.139184,   783.181143,    27.985374,   255.000000,     0.000000,     0.000000,  3541.000000,15,1.493794,    22.830485,     4.778126,    59.000000,     0.000000,     0.000000,  1685.000000,252
470,2172.000000,1096876.000000,652260.000000,3258.000000,505.007366,300.303867,1.500000,2715.000000,127299.447514,79831.882136,19695.138122,0.000000,0.000000,0.096521,4.525641,2.838115,0.700185,0.000000,0.000000,7.460277,13.064789,1.192428,7.460277,3.614525,1.060419,13.000000,19.000000,2.000000,300,505,2,281,492,0,314,517,3,0.162523,    29.628572,     5.443213,   219.000000,     0.000000,     0.000000,   353.000000,3,1.146869,    17.252026,     4.153556,    45.000000,     0.000000,     0.000000,  2491.000000,337
471,3964.000000,2018984.000000,1912908.000000,5946.000000,509.329970,482.570131,1.500000,4955.000000,294979.503532,387508.399596,15438.268416,0.000000,0.000000,0.078983,4.701975,6.176886,0.246086,0.000000,0.000000,10.957844,29.842248,2.289157,10.957844,5.462806,1.317929,21.000000,19.000000,2.000000,483,509,2,464,492,0,502,530,3,0.069374,     7.317669,     2.705119,   125.000000,     0.000000,     0.000000,   275.000000,4,1.743441,    43.428231,     6.590010,    79.000000,     0.000000,     0.000000,  6911.000000,839
472,1864.000000,947368.000000,1430196.000000,2796.000000,508.244635,767.272532,1.500000,2330.000000,68849.553648,103840.446352,-33164.274678,0.000000,0.000000,0.101569,3.001280,4.526599,-1.445693,0.000000,0.000000,7.629448,12.260165,1.167594,7.629448,3.501452,1.053005,18.000000,14.000000,2.000000,767,508,2,753,492,0,779,526,3,1.641631,   416.144181,    20.399612,   255.000000,     0.000000,     0.000000,  3060.000000,12,2.892167,    83.361957,     9.130277,   116.000000,     0.000000,     0.000000,  5391.000000,592
473,3972.000000,2039144.000000,3146280.000000,5958.000000,513.379658,792.114804,1.500000,4965.000000,276019.649547,507463.476334,29690.876133,0.000000,0.000000,0.078930,4.387943,8.067255,0.472002,0.000000,0.000000,12.534128,36.158958,2.776420,12.534128,6.013232,1.405492,21.000000,19.000000,2.000000,792,513,2,773,492,0,811,534,3,1.405086,   354.097008,    18.817465,   255.000000,     0.000000,     0.000000,  5581.000000,23,2.648036,    69.741112,     8.351114,    98.000000,     0.000000,     0.000000, 10518.000000,1369
474,3516.000000,1798372.000000,676056.000000,5274.000000,511.482366,192.279863,1.500000,4395.000000,321692.614334,236269.906712,-78926.648464,0.000000,0.000000,0.082204,6.016944,4.419196,-1.476245,0.000000,0.000000,10.518344,25.268646,2.006665,10.518344,5.026793,1.261319,17.000000,22.000000,2.000000,192,511,2,170,494,0,213,528,3,0.853811,   204.607926,    14.304123,   255.000000,     0.000000,     0.000000,  3002.000000,14,2.948521,   111.920820,    10.579264,   208.000000,     0.000000,     0.000000, 10367.000000,987
475,2016.000000,1022232.000000,1220444.000000,3024.000000,507.059524,605.378968,1.500000,2520.000000,109722.468254,65936.857143,6122.523810,0.000000,0.000000,0.098949,4.308322,2.589053,0.240405,0.000000,0.000000,6.996324,11.779170,1.098010,6.996324,3.432080,1.031657,13.000000,16.000000,2.000000,605,507,2,589,494,0,621,520,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,2.049603,    53.001012,     7.280179,    71.000000,     0.000000,     0.000000,  4132.000000,407
476,1904.000000,965256.000000,969764.000000,2856.000000,506.962185,509.329832,1.500000,2380.000000,80948.865546,102309.277311,-44860.252101,0.000000,0.000000,0.100853,3.430216,4.335366,-1.900958,0.000000,0.000000,7.866435,12.040783,1.135360,7.866435,3.469983,1.043225,18.000000,15.000000,2.000000,509,507,2,499,495,0,524,525,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,1.015231,    11.236237,     3.352050,    34.000000,     0.000000,     0.000000,  1933.000000,373
477,2584.000000,1328616.000000,2115000.000000,3876.000000,514.170279,818.498452,1.500000,3230.000000,106189.993808,198373.077399,52852.681115,0.000000,0.000000,0.091092,2.994748,5.594476,1.490540,0.000000,0.000000,8.680315,15.314741,1.323776,8.680315,3.913405,1.098006,19.000000,14.000000,2.000000,818,514,2,805,495,0,832,532,3,4.243421,  1064.477696,    32.626334,   255.000000,     0.000000,     0.000000, 10965.000000,43,2.871904,    60.097793,     7.752277,    77.000000,     0.000000,     0.000000,  7421.000000,891
478,1532.000000,779916.000000,822852.000000,2298.000000,509.083551,537.109661,1.500000,1915.000000,37853.577023,84477.305483,24577.963446,0.000000,0.000000,0.108432,2.143361,4.783308,1.391663,0.000000,0.000000,7.035101,9.066699,0.901679,7.035101,3.011096,0.966090,17.000000,11.000000,2.000000,537,509,2,526,496,0,546,526,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,1.118146,    13.522936,     3.677355,    32.000000,     0.000000,     0.000000,  1713.000000,276
479,2448.000000,1244996.000000,1736064.000000,3672.000000,508.576797,709.176471,1.500000,3060.000000,226203.764706,73533.562092,38038.823529,0.000000,0.000000,0.092748,6.856218,2.228796,1.152954,0.000000,0.000000,9.177763,14.794431,1.294008,9.177763,3.846353,1.089713,13.000000,21.000000,2.000000,709,509,2,691,496,0,730,519,3,0.215278,    27.457928,     5.240031,   160.000000,     0.000000,     0.000000,   527.000000,6,3.117647,    81.460612,     9.025553,    97.000000,     0.000000,     0.000000,  7632.000000,734
480,2448.000000,1267364.000000,264540.000000,3672.000000,517.714052,108.063725,1.500000,3060.000000,109370.058824,167395.836601,-3667.392157,0.000000,0.000000,0.092748,3.314998,5.073754,-0.111158,0.000000,0.000000,8.481500,17.585171,1.558833,8.481500,4.193468,1.159489,21.000000,17.000000,2.000000,108,518,2,93,497,0,125,539,3,0.312500,    79.622369,     8.923137,   255.000000,     0.000000,     0.000000,   765.000000,3,2.277369,    38.441629,     6.200131,    51.000000,     0.000000,     0.000000,  5575.000000,672
481,1912.000000,982228.000000,418564.000000,2868.000000,513.717573,218.914226,1.500000,2390.000000,49925.933054,122451.489540,-17838.317992,0.000000,0.000000,0.100712,2.103822,5.159967,-0.751686,0.000000,0.000000,7.364501,11.022169,1.036388,7.364501,3.319965,1.011985,17.000000,12.000000,2.000000,219,514,2,207,497,0,230,530,3,0.533473,   135.822008,    11.654270,   255.000000,     0.000000,     0.000000,  1020.000000,4,4.749477,   180.118786,    13.420834,   129.000000,     0.000000,     0.000000,  9081.000000,568
482,2920.000000,1501792.000000,988588.000000,4380.000000,514.312329,338.557534,1.500000,3650.000000,247728.334247,128259.156164,-23612.471233,0.000000,0.000000,0.087455,5.935608,3.073109,-0.565758,0.000000,0.000000,9.096171,18.708539,1.567245,9.096171,4.325337,1.161571,16.000000,21.000000,2.000000,339,514,2,318,498,0,357,528,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,0.557877,     5.810284,     2.410453,    32.000000,     0.000000,     0.000000,  1629.000000,393
