Number,m000,m100,m010,m001,xmean,ymean,zmean,mu002,mu020,mu200,mu110,mu101,mu011,eta002,eta020,eta200,eta110,eta101,eta011,I_1,I_2,I_3,J_1,J_2,J_3,EllipsoidalAxisA,EllipsoidalAxisB,EllipsoidalAxisC,RowMean,ColumnMean,PlaneMean,RowMin,ColumnMin,PlaneMin,RowMax,ColumnMax,PlaneMax,nMS2_mean,nMS2_var,nMS2_stdev,nMS2_max,nMS2_min,nMS2_median,nMS2_muc,nMS2_notempty,cMS2_mean,cMS2_var,cMS2_stdev,cMS2_max,cMS2_min,cMS2_median,cMS2_muc,cMS2_notempty
986,3340.000000,3128836.000000,3352564.000000,5010.000000,936.777245,1003.761676,1.500000,4175.000000,234526.294610,222194.270658,14662.687425,0.000000,0.000000,0.083623,4.697458,4.450453,0.293687,0.000000,0.000000,9.231534,21.584544,1.741002,9.231534,4.645917,1.203002,17.000000,19.000000,2.000000,1004,937,2,985,921,0,1021,954,3,6.718562,  1668.594024,    40.848427,   255.000000,     0.000000,     0.000000, 22440.000000,88,4.688023,   236.651967,    15.383496,   220.000000,     0.000000,     0.000000, 15658.000000,1110
987,2224.000000,2092656.000000,1957828.000000,3336.000000,940.942446,880.318345,1.500000,2780.000000,63162.611510,170448.633093,5236.748201,0.000000,0.000000,0.095763,2.175773,5.871474,0.180391,0.000000,0.000000,8.143010,13.513086,1.220257,8.143010,3.676015,1.068604,19.000000,13.000000,2.000000,880,941,2,867,922,0,891,960,3,14.217625,  3424.893688,    58.522591,   255.000000,     0.000000,     0.000000, 31620.000000,124,4.960431,   144.211659,    12.008815,   120.000000,     0.000000,     0.000000, 11032.000000,956
988,868.000000,808924.000000,842172.000000,1302.000000,931.940092,970.244239,1.500000,1085.000000,18888.221198,19272.884792,11180.700460,0.000000,0.000000,0.131039,2.281207,2.327664,1.350338,0.000000,0.000000,4.739911,4.090417,0.456866,4.739911,2.022477,0.770187,10.000000,11.000000,2.000000,970,932,2,962,922,0,981,940,3,10.869815,  2656.710829,    51.543290,   255.000000,     0.000000,     0.000000,  9435.000000,37,5.731566,   299.642970,    17.310198,   174.000000,     0.000000,     0.000000,  4975.000000,382
989,1048.000000,977432.000000,870512.000000,1572.000000,932.664122,830.641221,1.500000,1310.000000,38161.099236,20937.770992,-15586.290076,0.000000,0.000000,0.123061,3.584862,1.966899,-1.464179,0.000000,0.000000,5.674823,5.590449,0.603893,5.674823,2.364413,0.845253,10.000000,13.000000,2.000000,831,933,2,818,923,0,843,943,3,9.246183,  2274.455095,    47.691247,   255.000000,     0.000000,     0.000000,  9690.000000,38,5.155534,   232.205967,    15.238305,   128.000000,     0.000000,     0.000000,  5403.000000,387
990,2124.000000,2006044.000000,1602728.000000,3186.000000,944.465160,754.580037,1.500000,2655.000000,141357.393596,119080.421845,82414.922787,0.000000,0.000000,0.097243,5.177409,4.361484,3.018560,0.000000,0.000000,9.636137,14.397077,1.309813,9.636137,3.794348,1.094132,19.000000,15.000000,2.000000,755,944,2,740,925,0,770,961,3,8.884180,  2187.567361,    46.771437,   255.000000,     0.000000,     0.000000, 18870.000000,74,4.899246,   161.414243,    12.704890,   133.000000,     0.000000,     0.000000, 10406.000000,825
991,2752.000000,2581360.000000,2501424.000000,4128.000000,937.994186,908.947674,1.500000,3440.000000,225104.465116,150063.906976,-85096.837209,0.000000,0.000000,0.089199,5.836953,3.891153,-2.206558,0.000000,0.000000,9.817305,18.711315,1.591631,9.817305,4.325657,1.167564,15.000000,22.000000,2.000000,909,938,2,893,925,0,931,953,3,9.729287,  2387.176779,    48.858743,   255.000000,     0.000000,     0.000000, 26775.000000,105,6.374636,   261.726917,    16.177976,   146.000000,     0.000000,     0.000000, 17543.000000,1273
992,2812.000000,2647904.000000,1344472.000000,4218.000000,941.644381,478.119487,1.500000,3515.000000,209751.852062,142476.381223,26291.487908,0.000000,0.000000,0.088560,5.284680,3.589680,0.662411,0.000000,0.000000,8.962920,19.317438,1.641154,8.962920,4.395160,1.179550,16.000000,22.000000,2.000000,478,942,2,456,928,0,495,958,3,5.713015,  1424.687087,    37.745027,   255.000000,     0.000000,     0.000000, 16065.000000,63,2.882645,    57.809061,     7.603227,    70.000000,     0.000000,     0.000000,  8106.000000,920
993,1424.000000,1335500.000000,863468.000000,2136.000000,937.851123,606.367977,1.500000,1780.000000,58747.179775,31644.438202,-3465.988764,0.000000,0.000000,0.111106,3.666967,1.975228,-0.216345,0.000000,0.000000,5.753302,7.823179,0.799556,5.753302,2.796994,0.928146,10.000000,14.000000,2.000000,606,938,2,593,928,0,620,948,3,9.490870,  2331.732875,    48.288019,   255.000000,     0.000000,     0.000000, 13515.000000,53,3.943117,   109.414190,    10.460123,    80.000000,     0.000000,     0.000000,  5615.000000,486
994,852.000000,799664.000000,892760.000000,1278.000000,938.572769,1047.840375,1.500000,1065.000000,20338.291079,23008.488262,13413.896713,0.000000,0.000000,0.131855,2.518034,2.848625,1.660741,0.000000,0.000000,5.498514,5.122493,0.582123,5.498514,2.263292,0.834971,11.000000,12.000000,2.000000,1048,939,2,1036,928,0,1057,950,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,3.681924,   141.161929,    11.881158,   102.000000,     0.000000,     0.000000,  3137.000000,210
995,1292.000000,1216228.000000,392068.000000,1938.000000,941.352941,303.458204,1.500000,1615.000000,33176.743034,38455.058823,7307.058823,0.000000,0.000000,0.114768,2.357673,2.732772,0.519269,0.000000,0.000000,5.205214,6.757568,0.708505,5.205214,2.599532,0.891485,12.000000,11.000000,2.000000,303,941,2,292,929,0,314,952,3,6.118421,  1523.941813,    39.037697,   255.000000,     0.000000,     0.000000,  7905.000000,31,1.938080,    29.907859,     5.468807,    57.000000,     0.000000,     0.000000,  2504.000000,346
996,2584.000000,2455492.000000,2666492.000000,3876.000000,950.267801,1031.924148,1.500000,3230.000000,114941.133126,172586.681114,2396.489164,0.000000,0.000000,0.091091,3.241545,4.867253,0.067585,0.000000,0.000000,8.199890,16.511499,1.436777,8.199890,4.063434,1.128400,19.000000,17.000000,2.000000,1032,950,2,1018,931,0,1049,967,3,4.638157,  1161.667316,    34.083240,   255.000000,     0.000000,     0.000000, 11985.000000,47,3.722136,   159.367593,    12.624087,   129.000000,     0.000000,     0.000000,  9618.000000,882
997,4808.000000,4584884.000000,2455536.000000,7212.000000,953.594841,510.718801,1.500000,6010.000000,444635.820299,538982.752079,-68747.773710,0.000000,0.000000,0.074060,5.479217,6.641847,-0.847174,0.000000,0.000000,12.195125,36.572117,2.642076,12.195125,6.047488,1.382446,22.000000,20.000000,2.000000,511,954,2,492,932,0,531,976,3,6.576539,  1634.106476,    40.424082,   255.000000,     0.000000,     0.000000, 31620.000000,124,3.169925,    86.726060,     9.312682,   105.000000,     0.000000,     0.000000, 15241.000000,1675
998,2312.000000,2192804.000000,1985840.000000,3468.000000,948.444636,858.927335,1.500000,2890.000000,111051.792387,171450.913494,68782.698961,0.000000,0.000000,0.094532,3.632523,5.608189,2.249894,0.000000,0.000000,9.335245,16.183405,1.447277,9.335245,4.022860,1.131142,17.000000,18.000000,2.000000,859,948,2,847,932,0,877,965,3,11.029411,  2692.016443,    51.884645,   255.000000,     0.000000,     0.000000, 25500.000000,100,4.460207,   142.900190,    11.954086,   109.000000,     0.000000,     0.000000, 10312.000000,987
999,3024.000000,2872100.000000,2118108.000000,4536.000000,949.768518,700.432539,1.500000,3780.000000,197654.238095,174849.962962,17626.777777,0.000000,0.000000,0.086440,4.519916,3.998433,0.403085,0.000000,0.000000,8.604789,18.646434,1.548154,8.604789,4.318151,1.156834,18.000000,17.000000,2.000000,700,950,2,684,933,0,717,968,3,13.407738,  3240.277293,    56.923433,   255.000000,     0.000000,     0.000000, 40545.000000,159,3.859457,   108.116198,    10.397893,   109.000000,     0.000000,     0.000000, 11671.000000,1071
1000,1964.000000,1867900.000000,2091172.000000,2946.000000,951.069246,1064.751527,1.500000,2455.000000,56902.745417,135974.582484,-34102.207739,0.000000,0.000000,0.099815,2.313544,5.528437,-1.386523,0.000000,0.000000,7.941797,11.650589,1.084774,7.941797,3.413295,1.027495,19.000000,13.000000,2.000000,1065,951,2,1052,933,0,1077,970,3,2.986252,   752.960075,    27.440117,   255.000000,     0.000000,     0.000000,  5865.000000,23,3.649694,   233.276102,    15.273378,   195.000000,     0.000000,     0.000000,  7168.000000,487
1001,48.000000,44972.000000,52536.000000,72.000000,936.916666,1094.500000,1.500000,60.000000,36.000000,195.666666,54.000000,0.000000,0.000000,0.343950,0.206370,1.121661,0.309555,0.000000,0.000000,1.671982,0.592430,0.046657,1.671982,0.769695,0.360005,4.000000,2.000000,2.000000,1095,937,2,1093,933,0,1096,940,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,2.854166,    43.701684,     6.610724,    26.000000,     0.000000,     0.000000,   137.000000,12
1002,2412.000000,2288472.000000,808056.000000,3618.000000,948.786069,335.014925,1.500000,3015.000000,219691.462686,107061.611940,57931.701492,0.000000,0.000000,0.093207,6.791673,3.309766,1.790935,0.000000,0.000000,10.194647,20.212934,1.796239,10.194647,4.495879,1.215592,17.000000,20.000000,2.000000,335,949,2,315,935,0,352,966,3,7.083333,  1756.804749,    41.914254,   255.000000,     0.000000,     0.000000, 17085.000000,67,2.723466,    66.676296,     8.165555,   110.000000,     0.000000,     0.000000,  6569.000000,805
1003,3628.000000,3465460.000000,3388436.000000,5442.000000,955.198456,933.968026,1.500000,4535.000000,341784.291069,253193.111356,78175.020948,0.000000,0.000000,0.081349,6.130968,4.541808,1.402313,0.000000,0.000000,10.754126,26.747427,2.105257,10.754126,5.171791,1.281646,19.000000,21.000000,2.000000,934,955,2,915,936,0,955,970,3,16.236218,  3877.689705,    62.271098,   255.000000,     0.000000,     0.000000, 58905.000000,231,5.444597,   195.568752,    13.984589,   145.000000,     0.000000,     0.000000, 19753.000000,1701
1004,2072.000000,1968556.000000,1310784.000000,3108.000000,950.075289,632.617760,1.500000,2590.000000,102481.266409,80088.254826,22463.629343,0.000000,0.000000,0.098049,3.879640,3.031906,0.850407,0.000000,0.000000,7.009596,11.717191,1.082422,7.009596,3.423038,1.026752,12.000000,17.000000,2.000000,633,950,2,620,938,0,650,962,3,11.076254,  2703.066128,    51.991019,   255.000000,     0.000000,     0.000000, 22950.000000,90,3.744691,   113.088334,    10.634299,   128.000000,     0.000000,     0.000000,  7759.000000,809
1005,4768.000000,4592708.000000,3212204.000000,7152.000000,963.235738,673.700503,1.500000,5960.000000,393048.318791,665995.030201,167796.634228,0.000000,0.000000,0.074267,4.897761,8.298940,2.090907,0.000000,0.000000,13.270969,37.254418,2.693998,13.270969,6.103639,1.391444,25.000000,21.000000,2.000000,674,963,2,653,938,0,695,988,3,4.064597,  1020.165324,    31.940027,   255.000000,     0.000000,     0.000000, 19380.000000,76,3.748951,   114.242184,    10.688413,   133.000000,     0.000000,     0.000000, 17875.000000,1671
1006,1608.000000,1531344.000000,1344444.000000,2412.000000,952.328358,836.097014,1.500000,2010.000000,43364.865671,68994.626865,1488.776119,0.000000,0.000000,0.106695,2.301918,3.662412,0.079028,0.000000,0.000000,6.071026,9.060698,0.898841,6.071026,3.010099,0.965075,15.000000,12.000000,2.000000,836,952,2,825,938,0,848,967,3,14.906716,  3581.229625,    59.843375,   255.000000,     0.000000,     0.000000, 23970.000000,94,8.245024,   428.212483,    20.693295,   151.000000,     0.000000,     0.000000, 13258.000000,786
1007,2904.000000,2775460.000000,2834264.000000,4356.000000,955.736914,975.986225,1.500000,3630.000000,195159.449035,157683.002754,-16550.523415,0.000000,0.000000,0.087614,4.710432,3.805888,-0.399468,0.000000,0.000000,8.603935,18.513961,1.556723,8.603935,4.302785,1.158965,17.000000,17.000000,2.000000,976,956,2,959,939,0,992,971,3,7.376033,  1827.111736,    42.744727,   255.000000,     0.000000,     0.000000, 21420.000000,84,4.381198,   139.438172,    11.808394,   142.000000,     0.000000,     0.000000, 12723.000000,1189
1008,80.000000,75572.000000,22184.000000,120.000000,944.649999,277.299999,1.500000,100.000000,104.799999,714.199999,180.399999,0.000000,0.000000,0.290099,0.304024,2.071889,0.523339,0.000000,0.000000,2.666012,1.045271,0.103281,2.666012,1.022385,0.469181,6.000000,2.000000,2.000000,277,945,2,275,940,0,279,951,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,0.875000,     6.844936,     2.616282,    13.000000,     0.000000,     0.000000,    70.000000,16
1009,3784.000000,3645212.000000,2223284.000000,5676.000000,963.322410,587.548625,1.500000,4730.000000,252329.052854,406930.659619,73718.676532,0.000000,0.000000,0.080215,4.279231,6.901109,1.250190,0.000000,0.000000,11.260556,28.865306,2.243511,11.260556,5.372644,1.309109,22.000000,20.000000,2.000000,588,963,2,571,941,0,608,981,3,6.132399,  1526.558992,    39.071204,   255.000000,     0.000000,     0.000000, 23205.000000,91,3.086680,    87.597559,     9.359356,    95.000000,     0.000000,     0.000000, 11680.000000,1245
1010,360.000000,341656.000000,293916.000000,540.000000,949.044444,816.433333,1.500000,450.000000,2624.399999,3815.288888,-1046.933333,0.000000,0.000000,0.175715,1.024770,1.489786,-0.408804,0.000000,0.000000,2.690272,1.801414,0.238896,2.690272,1.342167,0.620492,8.000000,6.000000,2.000000,816,949,2,811,941,0,822,955,3,22.666666,  5280.891364,    72.669741,   255.000000,     0.000000,     0.000000,  8160.000000,32,3.944444,    74.916125,     8.655410,    50.000000,     0.000000,     0.000000,  1420.000000,151
1011,944.000000,898212.000000,735584.000000,1416.000000,951.495762,779.220338,1.500000,1180.000000,18266.169491,22947.983050,-7935.118644,0.000000,0.000000,0.127424,1.972505,2.478079,-0.856888,0.000000,0.000000,4.578008,4.720880,0.529291,4.578008,2.172758,0.808906,10.000000,11.000000,2.000000,779,951,2,771,942,0,790,961,3,16.747881,  3994.449624,    63.201658,   255.000000,     0.000000,     0.000000, 15810.000000,62,4.710805,   138.441198,    11.766103,   112.000000,     0.000000,     0.000000,  4447.000000,411
1012,2932.000000,2814952.000000,3183448.000000,4398.000000,960.079126,1085.759890,1.500000,3665.000000,229902.963165,201277.642564,-109096.294679,0.000000,0.000000,0.087335,5.478469,4.796343,-2.599708,0.000000,0.000000,10.362148,20.415487,1.704617,10.362148,4.518350,1.194562,19.000000,18.000000,2.000000,1086,960,2,1068,942,0,1103,979,3,0.521828,   132.839168,    11.525587,   255.000000,     0.000000,     0.000000,  1530.000000,6,4.437585,   183.670275,    13.552500,   121.000000,     0.000000,     0.000000, 13011.000000,817
1013,1404.000000,1340152.000000,639552.000000,2106.000000,954.524216,455.521367,1.500000,1755.000000,34598.358974,48238.176638,-307.726495,0.000000,0.000000,0.111631,2.200726,3.068325,-0.019573,0.000000,0.000000,5.380683,7.340354,0.753755,5.380683,2.709308,0.910074,12.000000,11.000000,2.000000,456,955,2,445,943,0,467,967,3,1.452991,   368.664217,    19.200630,   255.000000,     0.000000,     0.000000,  2040.000000,8,2.435897,    42.454191,     6.515688,    67.000000,     0.000000,     0.000000,  3420.000000,463
1014,884.000000,842960.000000,255424.000000,1326.000000,953.574660,288.941176,1.500000,1105.000000,17360.941176,15816.072398,569.882352,0.000000,0.000000,0.130244,2.046304,1.864213,0.067171,0.000000,0.000000,4.040762,4.319559,0.496262,4.040762,2.078354,0.791717,10.000000,11.000000,2.000000,289,954,2,282,944,0,300,962,3,1.730769,   438.847025,    20.948675,   255.000000,     0.000000,     0.000000,  1530.000000,6,1.418552,    25.980901,     5.097146,    67.000000,     0.000000,     0.000000,  1254.000000,169
1015,1724.000000,1647328.000000,1263068.000000,2586.000000,955.526682,732.638051,1.500000,2155.000000,78454.143851,48437.772621,-779.350348,0.000000,0.000000,0.104247,3.795184,2.343155,-0.037700,0.000000,0.000000,6.242587,9.531190,0.926891,6.242587,3.087262,0.975011,12.000000,14.000000,2.000000,733,956,2,719,944,0,747,966,3,8.578886,  2115.245659,    45.991799,   255.000000,     0.000000,     0.000000, 14790.000000,58,6.072505,   329.960497,    18.164814,   209.000000,     0.000000,     0.000000, 10469.000000,630
1016,4032.000000,3887860.000000,1501100.000000,6048.000000,964.250992,372.296626,1.500000,5040.000000,313025.234126,354837.996031,-13376.186507,0.000000,0.000000,0.078536,4.877740,5.529290,-0.208435,0.000000,0.000000,10.485566,27.744325,2.114743,10.485566,5.267288,1.283569,20.000000,19.000000,2.000000,372,964,2,355,946,0,391,984,3,5.818452,  1450.210644,    38.081631,   255.000000,     0.000000,     0.000000, 23460.000000,92,2.092261,    34.648890,     5.886330,    67.000000,     0.000000,     0.000000,  8436.000000,1008
1017,2044.000000,1973136.000000,1255432.000000,3066.000000,965.330724,614.203522,1.500000,2555.000000,73691.334637,149900.430528,53514.418786,0.000000,0.000000,0.098495,2.840808,5.778676,2.062986,0.000000,0.000000,8.717979,13.009179,1.197724,8.717979,3.606823,1.061986,16.000000,15.000000,2.000000,614,965,2,599,949,0,626,981,3,6.362524,  1582.736353,    39.783619,   255.000000,     0.000000,     0.000000, 13005.000000,51,3.257827,   109.947687,    10.485594,   136.000000,     0.000000,     0.000000,  6659.000000,681
1018,1828.000000,1757852.000000,734628.000000,2742.000000,961.625820,401.875273,1.500000,2285.000000,75431.562363,67428.061269,-19185.312910,0.000000,0.000000,0.102231,3.374826,3.016748,-0.858355,0.000000,0.000000,6.493806,10.097649,0.965497,6.493806,3.177679,0.988364,14.000000,15.000000,2.000000,402,962,2,391,950,0,417,976,3,3.208424,   808.296436,    28.430554,   255.000000,     0.000000,     0.000000,  5865.000000,23,2.650437,    56.977356,     7.548334,    65.000000,     0.000000,     0.000000,  4845.000000,587
1019,2420.000000,2345012.000000,1352924.000000,3630.000000,969.013223,559.059504,1.500000,3025.000000,124367.431404,155391.576859,13442.095867,0.000000,0.000000,0.093104,3.827831,4.782705,0.413726,0.000000,0.000000,8.703642,18.937904,1.688567,8.703642,4.351770,1.190801,18.000000,14.000000,2.000000,559,969,2,545,951,0,573,985,3,6.849173,  1700.330693,    41.235066,   255.000000,     0.000000,     0.000000, 16575.000000,65,2.050413,    34.005725,     5.831442,    62.000000,     0.000000,     0.000000,  4962.000000,756
1020,1492.000000,1433288.000000,1190296.000000,2238.000000,960.648793,797.785522,1.500000,1865.000000,57251.367292,35883.967828,-3804.386058,0.000000,0.000000,0.109392,3.358103,2.104789,-0.223147,0.000000,0.000000,5.572285,7.615905,0.767749,5.572285,2.759693,0.915671,10.000000,15.000000,2.000000,798,961,2,783,951,0,811,970,3,5.469168,  1365.641570,    36.954587,   255.000000,     0.000000,     0.000000,  8160.000000,32,3.723190,    90.614807,     9.519181,    91.000000,     0.000000,     0.000000,  5555.000000,586
