Number,m000,m100,m010,m001,xmean,ymean,zmean,mu002,mu020,mu200,mu110,mu101,mu011,eta002,eta020,eta200,eta110,eta101,eta011,I_1,I_2,I_3,J_1,J_2,J_3,EllipsoidalAxisA,EllipsoidalAxisB,EllipsoidalAxisC,RowMean,ColumnMean,PlaneMean,RowMin,ColumnMin,PlaneMin,RowMax,ColumnMax,PlaneMax,nMS2_mean,nMS2_var,nMS2_stdev,nMS2_max,nMS2_min,nMS2_median,nMS2_muc,nMS2_notempty,cMS2_mean,cMS2_var,cMS2_stdev,cMS2_max,cMS2_min,cMS2_median,cMS2_muc,cMS2_notempty
211,5116.000000,1453748.000000,880504.000000,7674.000000,284.157154,172.107897,1.500000,6395.000000,581668.440969,702541.648163,92185.250977,0.000000,0.000000,0.072544,6.598341,7.969505,1.045733,0.000000,0.000000,14.640390,52.548766,3.735418,14.640390,7.249053,1.551600,28.000000,26.000000,2.000000,172,284,2,146,256,0,195,309,3,3.939406,   984.998869,    31.384692,   255.000000,     0.000000,     0.000000, 20154.000000,81,2.856333,    69.411027,     8.331328,   112.000000,     0.000000,     0.000000, 14613.000000,2073
212,1400.000000,375928.000000,521048.000000,2100.000000,268.520000,372.177143,1.500000,1750.000000,35092.068571,49413.440000,-1724.960000,0.000000,0.000000,0.111738,2.240637,3.155061,-0.110139,0.000000,0.000000,5.507436,7.660121,0.788559,5.507436,2.767692,0.923871,13.000000,12.000000,2.000000,372,269,2,362,256,0,384,280,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,4.166429,   118.449051,    10.883430,   100.000000,     0.000000,     0.000000,  5833.000000,491
213,1728.000000,473716.000000,605356.000000,2592.000000,274.141204,350.321759,1.500000,2160.000000,49377.101852,86713.546296,-14766.509259,0.000000,0.000000,0.104167,2.381226,4.181788,-0.712119,0.000000,0.000000,6.667180,10.134314,0.984444,6.667180,3.183444,0.994788,17.000000,12.000000,2.000000,350,274,2,338,259,0,362,291,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,4.729745,   178.484535,    13.359810,   127.000000,     0.000000,     0.000000,  8173.000000,556
214,872.000000,234388.000000,538928.000000,1308.000000,268.793578,618.036697,1.500000,1090.000000,28342.825688,15846.844037,9846.605505,0.000000,0.000000,0.130839,3.402158,1.902191,1.181947,0.000000,0.000000,5.435188,5.768574,0.663951,5.435188,2.401786,0.872393,10.000000,12.000000,2.000000,618,269,2,606,259,0,630,279,3,2.339450,   591.765239,    24.326225,   255.000000,     0.000000,     0.000000,  2040.000000,8,3.848624,   142.897840,    11.953988,   125.000000,     0.000000,     0.000000,  3356.000000,366
215,112.000000,29548.000000,5408.000000,168.000000,263.821429,48.285714,1.500000,140.000000,494.857143,440.428571,389.714286,0.000000,0.000000,0.259321,0.916620,0.815802,0.721864,0.000000,0.000000,1.991742,0.675945,0.058786,1.991742,0.822159,0.388828,4.000000,4.000000,2.000000,48,264,2,45,260,0,52,267,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,5.348214,   108.661438,    10.424080,    53.000000,     0.000000,     1.000000,   599.000000,75
216,2412.000000,658216.000000,185336.000000,3618.000000,272.892206,76.839138,1.500000,3015.000000,209237.585406,73199.973466,-19505.824212,0.000000,0.000000,0.093208,6.468496,2.262948,-0.603015,0.000000,0.000000,8.824651,15.088077,1.330466,8.824651,3.884337,1.099853,13.000000,20.000000,2.000000,77,273,2,57,260,0,94,284,3,1.685323,   424.436400,    20.601854,   255.000000,     0.000000,     0.000000,  4065.000000,17,2.980100,   119.780608,    10.944433,   193.000000,     0.000000,     0.000000,  7188.000000,681
217,3040.000000,862280.000000,1568772.000000,4560.000000,283.644737,516.043421,1.500000,3800.000000,129614.268421,310472.315789,35926.894737,0.000000,0.000000,0.086288,2.943211,7.050038,0.815809,0.000000,0.000000,10.079537,20.946504,1.733033,10.079537,4.576735,1.201164,22.000000,15.000000,2.000000,516,284,2,504,262,0,531,306,3,0.498355,   124.765381,    11.169842,   255.000000,     0.000000,     0.000000,  1515.000000,7,2.850658,    59.347877,     7.703757,    91.000000,     0.000000,     0.000000,  8666.000000,1009
218,1044.000000,288228.000000,144044.000000,1566.000000,276.080460,137.973180,1.500000,1305.000000,21499.249042,32405.241379,14494.252874,0.000000,0.000000,0.123219,2.029968,3.059717,1.368554,0.000000,0.000000,5.212904,4.965334,0.534546,5.212904,2.228303,0.811574,11.000000,9.000000,2.000000,138,276,2,129,265,0,147,287,3,0.244253,    62.284483,     7.892052,   255.000000,     0.000000,     0.000000,   255.000000,1,1.386973,    18.555765,     4.307640,    34.000000,     0.000000,     0.000000,  1448.000000,280
219,1796.000000,498628.000000,751628.000000,2694.000000,277.632517,418.501114,1.500000,2245.000000,130008.997773,73561.461024,65746.734967,0.000000,0.000000,0.102835,5.955227,3.369576,3.011612,0.000000,0.000000,9.427638,11.955695,1.130854,9.427638,3.457701,1.041843,13.000000,18.000000,2.000000,419,278,2,401,265,0,437,291,3,0.267261,    60.978114,     7.808848,   234.000000,     0.000000,     0.000000,   480.000000,4,2.630846,    54.243037,     7.364987,    59.000000,     0.000000,     0.000000,  4725.000000,477
220,3068.000000,872952.000000,2348148.000000,4602.000000,284.534550,765.367666,1.500000,3835.000000,182913.272490,222675.337679,62665.027379,0.000000,0.000000,0.086025,4.103031,4.994956,1.405674,0.000000,0.000000,9.184011,19.301190,1.593058,9.184011,4.393312,1.167913,20.000000,18.000000,2.000000,765,285,2,749,265,0,783,301,3,0.831160,   211.323946,    14.536985,   255.000000,     0.000000,     0.000000,  2550.000000,10,2.049870,    40.810359,     6.388299,    68.000000,     0.000000,     0.000000,  6289.000000,982
221,3512.000000,998508.000000,395500.000000,5268.000000,284.313212,112.613895,1.500000,4390.000000,412224.441913,172627.466970,-6215.284738,0.000000,0.000000,0.082235,7.721963,3.233731,-0.116427,0.000000,0.000000,11.037930,25.858142,2.052364,11.037930,5.085090,1.270822,18.000000,24.000000,2.000000,113,284,2,89,266,0,136,298,3,1.669989,   423.178729,    20.571308,   255.000000,     0.000000,     0.000000,  5865.000000,23,2.597380,    58.902505,     7.674797,   105.000000,     0.000000,     0.000000,  9122.000000,1324
222,1188.000000,328160.000000,356896.000000,1782.000000,276.228956,300.417508,1.500000,1485.000000,38280.915825,26921.723906,13510.437710,0.000000,0.000000,0.118024,3.042475,2.139674,1.073777,0.000000,0.000000,5.300174,5.968527,0.632245,5.300174,2.443057,0.858279,11.000000,13.000000,2.000000,300,276,2,289,266,0,313,287,3,0.858586,   218.386051,    14.777891,   255.000000,     0.000000,     0.000000,  1020.000000,4,4.131313,   129.251487,    11.368882,    93.000000,     0.000000,     0.000000,  4908.000000,542
223,2452.000000,702240.000000,108352.000000,3678.000000,286.394780,44.189233,1.500000,3065.000000,92696.195759,184761.853181,-42835.177814,0.000000,0.000000,0.092698,2.803505,5.587939,-1.295508,0.000000,0.000000,8.484142,14.765344,1.296609,8.484142,3.842570,1.090443,19.000000,13.000000,2.000000,44,286,2,31,267,0,57,303,3,3.743883,   941.057184,    30.676655,   255.000000,     0.000000,     0.000000,  9180.000000,36,2.251631,    31.268765,     5.591848,    63.000000,     0.000000,     0.000000,  5521.000000,1176
224,1620.000000,454928.000000,978712.000000,2430.000000,280.819753,604.143210,1.500000,2025.000000,70158.775309,53271.367901,533.817284,0.000000,0.000000,0.106432,3.687471,2.799887,0.028057,0.000000,0.000000,6.593790,11.014177,1.098772,6.593790,3.318761,1.031896,14.000000,15.000000,2.000000,604,281,2,593,267,0,619,295,3,1.879630,   472.108417,    21.728056,   255.000000,     0.000000,     0.000000,  3045.000000,13,1.645062,    20.486047,     4.526151,    54.000000,     0.000000,     0.000000,  2665.000000,536
225,3840.000000,1110064.000000,1079468.000000,5760.000000,289.079167,281.111458,1.500000,4800.000000,445116.295833,364327.933333,244782.116667,0.000000,0.000000,0.079824,7.402275,6.058766,4.070721,0.000000,0.000000,13.540864,29.352389,2.257250,13.540864,5.417784,1.311777,21.000000,25.000000,2.000000,281,289,2,256,268,0,303,307,3,2.785156,   700.971543,    26.475867,   255.000000,     0.000000,     0.000000, 10695.000000,43,4.353906,   158.272999,    12.580660,   169.000000,     0.000000,     0.000000, 16719.000000,1454
226,2920.000000,838204.000000,2035556.000000,4380.000000,287.056164,697.108219,1.500000,3650.000000,120745.802740,256194.789041,-35017.747945,0.000000,0.000000,0.087455,2.893088,6.138466,-0.839030,0.000000,0.000000,9.119008,17.844996,1.491550,9.119008,4.224334,1.142561,19.000000,13.000000,2.000000,697,287,2,684,268,0,710,306,3,0.557192,   131.493131,    11.467045,   255.000000,     0.000000,     0.000000,  1627.000000,10,3.075685,   107.147747,    10.351220,   109.000000,     0.000000,     0.000000,  8981.000000,854
227,2444.000000,700912.000000,947108.000000,3666.000000,286.788871,387.523732,1.500000,3055.000000,100913.623568,180167.057283,-51549.754501,0.000000,0.000000,0.092799,3.065360,5.472769,-1.565879,0.000000,0.000000,8.630928,15.116360,1.329255,8.630928,3.887976,1.099519,17.000000,15.000000,2.000000,388,287,2,373,270,0,402,304,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,2.994272,    81.087974,     9.004886,   156.000000,     0.000000,     0.000000,  7318.000000,702
228,2360.000000,670328.000000,478260.000000,3540.000000,284.037288,202.652542,1.500000,2950.000000,148655.084746,92708.718644,22242.576271,0.000000,0.000000,0.093887,4.731118,2.950561,0.707895,0.000000,0.000000,7.775566,14.179546,1.263564,7.775566,3.765574,1.081100,13.000000,19.000000,2.000000,203,284,2,188,271,0,222,297,3,1.728814,   438.044273,    20.929507,   255.000000,     0.000000,     0.000000,  4080.000000,16,3.278390,    87.125942,     9.334128,    81.000000,     0.000000,     0.000000,  7737.000000,975
229,1888.000000,542308.000000,931244.000000,2832.000000,287.239407,493.243644,1.500000,2360.000000,49947.923729,105391.788136,6833.872881,0.000000,0.000000,0.101137,2.140498,4.516522,0.292863,0.000000,0.000000,6.758157,10.255106,0.969077,6.758157,3.202360,0.989584,16.000000,11.000000,2.000000,493,287,2,483,271,0,504,303,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,1.912606,    33.595432,     5.796157,    50.000000,     0.000000,     0.000000,  3611.000000,493
230,400.000000,110904.000000,314672.000000,600.000000,277.260000,786.680000,1.500000,500.000000,3263.040000,3484.960000,581.280000,0.000000,0.000000,0.169651,1.107157,1.182455,0.197230,0.000000,0.000000,2.459262,1.658698,0.215502,2.459262,1.287905,0.599538,6.000000,7.000000,2.000000,787,277,2,780,271,0,792,283,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,0.972500,     9.049367,     3.008217,    27.000000,     0.000000,     0.000000,   389.000000,130
231,2944.000000,862152.000000,941332.000000,4416.000000,292.850543,319.745924,1.500000,3680.000000,210989.951087,287494.239130,-156471.793478,0.000000,0.000000,0.087216,5.000476,6.813633,-3.708392,0.000000,0.000000,11.901325,21.349620,1.772168,11.901325,4.620565,1.210138,21.000000,21.000000,2.000000,320,293,2,303,274,0,341,314,3,0.646399,   156.135543,    12.495421,   255.000000,     0.000000,     0.000000,  1903.000000,10,2.811821,    65.474600,     8.091638,    73.000000,     0.000000,     0.000000,  8278.000000,787
232,2024.000000,588240.000000,512948.000000,3036.000000,290.632411,253.432806,1.500000,2530.000000,94440.861660,89910.513834,16266.007905,0.000000,0.000000,0.098819,3.688750,3.511800,0.635331,0.000000,0.000000,7.299369,13.262059,1.240227,7.299369,3.641711,1.074403,15.000000,17.000000,2.000000,253,291,2,236,276,0,268,303,3,3.142292,   788.634216,    28.082632,   255.000000,     0.000000,     0.000000,  6360.000000,26,4.014328,   113.954812,    10.674962,    97.000000,     0.000000,     0.000000,  8125.000000,822
233,3772.000000,1116580.000000,1748604.000000,5658.000000,296.018028,463.574761,1.500000,4715.000000,324313.917285,280602.774125,-56367.083775,0.000000,0.000000,0.080301,5.523360,4.778919,-0.959983,0.000000,0.000000,10.382580,26.301406,2.045591,10.382580,5.128490,1.269423,19.000000,21.000000,2.000000,464,296,2,445,277,0,485,313,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,3.858431,   141.100610,    11.878578,   207.000000,     0.000000,     0.000000, 14554.000000,1184
234,828.000000,237628.000000,479532.000000,1242.000000,286.990338,579.144928,1.500000,1035.000000,23374.608696,11231.922705,-4966.840580,0.000000,0.000000,0.133117,3.006334,1.444598,-0.638812,0.000000,0.000000,4.584049,4.527357,0.523797,4.584049,2.127759,0.806098,8.000000,11.000000,2.000000,579,287,2,569,279,0,590,294,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,2.422705,    39.296316,     6.268677,    61.000000,     0.000000,     0.000000,  2006.000000,392
235,1424.000000,418152.000000,514908.000000,2136.000000,293.646067,361.592697,1.500000,1780.000000,42287.764045,49869.617978,-19701.280899,0.000000,0.000000,0.111107,2.639579,3.112835,-1.229743,0.000000,0.000000,5.863521,7.343437,0.744893,5.863521,2.709878,0.906493,13.000000,12.000000,2.000000,362,294,2,350,281,0,373,305,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,4.242275,   103.559673,    10.176427,    72.000000,     0.000000,     0.000000,  6041.000000,483
236,1840.000000,539532.000000,1162628.000000,2760.000000,293.223913,631.863043,1.500000,2300.000000,104585.486957,50007.747826,9796.426087,0.000000,0.000000,0.102009,4.638537,2.217925,0.434487,0.000000,0.000000,6.958470,10.798566,1.030201,6.958470,3.286117,1.009967,12.000000,16.000000,2.000000,632,293,2,618,281,0,648,304,3,0.138587,    35.339674,     5.944718,   255.000000,     0.000000,     0.000000,   255.000000,1,2.910870,    60.710920,     7.791721,    57.000000,     0.000000,     0.000000,  5356.000000,559
237,1640.000000,479640.000000,1095192.000000,2460.000000,292.463415,667.800000,1.500000,2050.000000,69086.400000,45255.804878,-10804.000000,0.000000,0.000000,0.105997,3.572186,2.340000,-0.558632,0.000000,0.000000,6.018184,8.673522,0.852945,6.018184,2.945084,0.948361,12.000000,16.000000,2.000000,668,292,2,652,282,0,680,304,3,0.621951,   158.307266,    12.582022,   255.000000,     0.000000,     0.000000,  1020.000000,4,2.536585,    37.260406,     6.104130,    55.000000,     0.000000,     0.000000,  4160.000000,698
238,1556.000000,459256.000000,634660.000000,2334.000000,295.151671,407.879177,1.500000,1945.000000,63365.285347,48336.205656,-20203.485861,0.000000,0.000000,0.107872,3.514298,2.680771,-1.120504,0.000000,0.000000,6.302941,8.833771,0.880825,6.302941,2.972166,0.958583,12.000000,14.000000,2.000000,408,295,2,395,283,0,422,305,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,4.169666,   150.066372,    12.250158,   130.000000,     0.000000,     0.000000,  6488.000000,494
239,2284.000000,674296.000000,1676996.000000,3426.000000,295.225919,734.236427,1.500000,2855.000000,199300.329247,76751.425569,-41365.996497,0.000000,0.000000,0.094917,6.625926,2.551673,-1.375251,0.000000,0.000000,9.272515,15.886990,1.425264,9.272515,3.985849,1.125378,15.000000,19.000000,2.000000,734,295,2,715,283,0,752,310,3,0.223292,    56.914639,     7.544179,   255.000000,     0.000000,     0.000000,   510.000000,2,3.148424,   177.684049,    13.329818,   194.000000,     0.000000,     0.000000,  7191.000000,691
240,5216.000000,1581876.000000,394316.000000,7824.000000,303.273773,75.597393,1.500000,6520.000000,764878.524540,407429.052147,45790.923313,0.000000,0.000000,0.072077,8.455560,4.504036,0.506208,0.000000,0.000000,13.031673,38.761991,2.726527,13.031673,6.225913,1.397022,22.000000,25.000000,2.000000,76,303,2,51,284,0,101,325,3,0.582822,   141.665239,    11.902321,   255.000000,     0.000000,     0.000000,  3040.000000,15,3.040069,    94.428883,     9.717453,   137.000000,     0.000000,     0.000000, 15857.000000,1964
241,2216.000000,651656.000000,1214200.000000,3324.000000,294.068592,547.924188,1.500000,2770.000000,216707.263538,52237.574007,-2944.476534,0.000000,0.000000,0.095878,7.500907,1.808104,-0.101917,0.000000,0.000000,9.404889,14.444562,1.299345,9.404889,3.800600,1.091210,11.000000,19.000000,2.000000,548,294,2,529,284,0,567,305,3,1.150722,   292.241832,    17.095082,   255.000000,     0.000000,     0.000000,  2550.000000,10,3.293321,    87.448010,     9.351364,    99.000000,     0.000000,     0.000000,  7298.000000,804
242,68.000000,19580.000000,54012.000000,102.000000,287.941176,794.294118,1.500000,85.000000,158.117647,227.764706,157.176471,0.000000,0.000000,0.306248,0.569685,0.820618,0.566294,0.000000,0.000000,1.696552,0.572583,0.044959,1.696552,0.756692,0.355581,4.000000,3.000000,2.000000,794,288,2,792,285,0,797,292,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,2.955882,    40.968174,     6.400639,    27.000000,     0.000000,     0.000000,   201.000000,29
243,2924.000000,899196.000000,1236984.000000,4386.000000,307.522572,423.045144,1.500000,3655.000000,444454.041040,163921.510260,-180676.979480,0.000000,0.000000,0.087415,10.629766,3.920422,-4.321153,0.000000,0.000000,14.637602,24.272700,2.010607,14.637602,4.926733,1.262144,20.000000,28.000000,2.000000,423,308,2,395,288,0,444,323,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,3.633721,   111.281805,    10.549019,    88.000000,     0.000000,     0.000000, 10625.000000,856
244,1328.000000,401320.000000,445356.000000,1992.000000,302.198795,335.358434,1.500000,1660.000000,38297.385542,46411.518072,-22458.626506,0.000000,0.000000,0.113722,2.623645,3.179521,-1.538576,0.000000,0.000000,5.916887,6.634662,0.679456,5.916887,2.575784,0.879131,13.000000,11.000000,2.000000,335,302,2,325,289,0,346,313,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,2.959337,    79.202565,     8.899582,    86.000000,     0.000000,     0.000000,  3930.000000,424
